YEAR,SAMPLE,SERIAL,HHWT,CLUSTER,REGION,STATEFIP,STRATA,GQ,PERNUM,PERWT,FAMUNIT,MOMLOC,POPLOC,RELATE,RELATED,SEX,AGE,MARST,RACE,RACED,BPL,BPLD,MBPL,MBPLD,FBPL,FBPLD,SCHOOL,SCHLMNTH,LIT,OCC,OCCSCORE,StateName,BirthplaceName,OccupationTitle
1900,190002,12398801,101.0,1900123988011,31,45,151614500701,1,9,101.0,1,0,0,9,901,1,2,6,2,200,45,4500,45,4500,45,4500,1,99.0,0,999,0,South Carolina,South Carolina,Not in labor force / missing
1900,190002,12531301,100.0,1900125313011,31,45,153214505501,1,1,100.0,1,0,0,1,101,1,18,6,2,200,45,4500,45,4500,45,4500,1,99.0,4,1,9,South Carolina,South Carolina,Farm laborers
1900,190002,13382201,100.0,1900133822011,33,48,164314820300,1,4,100.0,1,2,1,3,301,1,2,6,2,200,48,4800,48,4800,22,2200,1,99.0,0,999,0,Texas,Texas,Not in labor force / missing
1900,190002,8624502,101.0,1900086245021,12,36,105013604701,1,2,101.0,2,0,0,12,1202,2,45,6,2,200,260,26040,260,26040,260,26040,1,99.0,4,29,16,New York,,Other laborers
1900,190002,13937701,100.0,1900139377011,31,51,171215108502,1,6,100.0,1,0,1,3,301,2,8,6,2,200,51,5100,51,5100,51,5100,2,5.0,0,999,0,Virginia,Virginia,Not in labor force / missing
1900,190002,12486201,100.0,1900124862011,31,45,152624503701,1,1,100.0,1,0,0,1,101,1,22,1,2,200,45,4500,45,4500,45,4500,1,99.0,1,39,20,South Carolina,South Carolina,Porters and janitors
1900,190002,6801701,100.0,1900068017011,32,28,82222810302,1,4,100.0,1,2,1,3,301,2,6,6,2,200,28,2800,1,100,1,100,1,99.0,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1900,190002,635201,100.0,1900006352011,33,5,7810513902,1,8,100.0,1,0,0,9,901,2,7,6,2,200,5,500,5,500,5,500,1,99.0,0,999,0,Arkansas,Arkansas,Not in labor force / missing
1900,190002,13858601,101.0,1900138586011,31,51,170215102500,1,8,101.0,1,2,1,3,301,2,4,6,2,200,51,5100,51,5100,51,5100,1,99.0,0,999,0,Virginia,Virginia,Not in labor force / missing
1900,190002,107701,100.0,1900001077011,32,1,1410104702,1,5,100.0,1,2,1,3,301,2,11,6,2,200,1,100,1,100,1,100,2,6.0,4,1,9,Alabama,Alabama,Farm laborers
1900,190002,13834101,100.0,1900138341011,31,51,169825100703,1,4,100.0,1,2,1,3,301,1,5,6,2,200,51,5100,51,5100,51,5100,1,99.0,0,999,0,Virginia,Virginia,Not in labor force / missing
1900,190002,552901,100.0,1900005529011,33,5,6820509501,1,6,100.0,1,4,5,9,901,1,7,6,2,200,5,500,28,2800,47,4700,1,99.0,0,999,0,Arkansas,Arkansas,Not in labor force / missing
1900,190002,10513201,100.0,1900105132011,21,39,129623909500,1,2,100.0,1,0,0,2,201,2,25,1,2,200,150,15010,18,1800,42,4200,1,99.0,4,302,0,Ohio,,
1900,190002,1513901,100.0,1900015139011,31,13,18211303100,1,1,100.0,1,0,0,1,101,1,25,1,2,200,45,4500,45,4500,45,4500,1,99.0,3,11,20,Illinois,South Carolina,
1900,190002,5125701,100.0,1900051257011,31,24,61612451001,1,9,100.0,3,0,0,12,1211,2,22,6,2,200,24,2400,24,2400,24,2400,1,99.0,4,29,6,Maryland,Maryland,Other laborers
1900,190002,1431301,101.0,1900014313011,31,12,17221207301,1,4,101.0,1,2,1,3,301,1,13,6,2,200,12,1200,12,1200,12,1200,2,3.0,3,304,0,Georgia,Georgia,No occupation reported / retired
1900,190002,169601,100.0,1900001696011,32,1,2110107300,1,12,100.0,1,2,0,9,901,2,6,6,2,200,1,100,1,100,1,100,1,99.0,0,999,0,Alabama,Alabama,Not in labor force / missing
1900,190002,331101,100.0,1900003311011,32,1,4020112100,2,7,100.0,7,0,0,12,1202,2,16,6,2,200,1,100,1,100,1,100,1,99.0,1,1,9,Alabama,Alabama,Farm laborers
1900,190002,6680001,101.0,1900066800011,32,28,80812804300,1,4,101.0,1,2,1,3,301,1,15,6,2,200,28,2800,45,4500,28,2800,2,4.0,3,999,0,Mississippi,Mississippi,Not in labor force / missing
1900,190002,9847101,100.0,1900098471011,31,37,121513715701,1,5,100.0,1,2,1,3,301,1,17,6,2,200,37,3700,37,3700,37,3700,1,99.0,1,1,9,North Carolina,North Carolina,Farm laborers
1900,190002,13829201,100.0,1900138292011,31,51,169825101300,1,1,100.0,1,0,0,1,101,1,43,1,2,200,260,26000,260,26000,260,26000,1,99.0,4,307,0,Virginia,,
1900,190002,4397401,100.0,1900043974011,32,21,53212111100,1,7,100.0,2,0,0,12,1202,2,64,5,2,200,21,2100,21,2100,21,2100,1,99.0,1,999,0,Massachusetts,Massachusetts,Not in labor force / missing
1900,190002,531601,100.0,1900005316011,33,5,6520508103,1,2,100.0,1,0,1,3,301,2,13,6,2,200,37,3700,37,3700,37,3700,1,99.0,1,999,0,Arkansas,North Carolina,Not in labor force / missing
1900,190002,6681401,100.0,1900066814011,32,28,80812804300,1,4,100.0,1,2,1,3,301,2,15,6,2,200,28,2800,28,2800,51,5100,1,99.0,4,1,9,Mississippi,Mississippi,Farm laborers
1900,190002,1898401,100.0,1900018984011,31,13,22721330702,1,5,100.0,1,2,1,3,301,1,13,6,2,200,13,1300,13,1300,13,1300,2,2.0,4,1,9,Illinois,Illinois,Farm laborers
1900,190002,13887801,100.0,1900138878011,31,51,170525104901,1,5,100.0,1,2,1,3,301,1,10,6,2,200,51,5100,51,5100,51,5100,1,99.0,4,999,0,Virginia,Virginia,Not in labor force / missing
1900,190002,467801,100.0,1900004678011,33,5,5810504502,1,1,100.0,1,0,0,1,101,1,35,1,2,200,47,4700,47,4700,47,4700,1,99.0,4,29,16,Arkansas,Tennessee,Other laborers
1900,190002,12958001,100.0,1900129580011,32,47,158914711901,1,2,100.0,1,0,0,2,201,2,25,1,2,200,47,4700,47,4700,47,4700,1,99.0,4,999,0,Tennessee,Tennessee,Not in labor force / missing
1900,190002,7940901,100.0,1900079409011,12,34,95923400701,1,2,100.0,1,0,0,2,201,2,47,1,2,200,34,3400,34,3400,34,3400,1,99.0,4,999,0,New Jersey,New Jersey,Not in labor force / missing
1900,190002,1528501,100.0,1900015285011,31,13,18321303901,1,5,100.0,1,2,1,3,301,1,6,6,2,200,13,1300,13,1300,13,1300,1,99.0,0,999,0,Illinois,Illinois,Not in labor force / missing
1900,190002,13368101,100.0,1900133681011,33,48,164124819902,1,4,100.0,1,2,1,3,301,1,8,6,2,200,48,4800,48,4800,5,500,2,2.0,0,999,0,Texas,Texas,Not in labor force / missing
1900,190002,12524601,100.0,1900125246011,31,45,153114504902,1,1,100.0,1,0,0,1,101,1,21,1,2,200,45,4500,45,4500,45,4500,1,99.0,1,1,9,South Carolina,South Carolina,Farm laborers
1900,190002,12491701,100.0,1900124917011,31,45,152714503901,1,2,100.0,1,0,0,2,201,2,33,1,2,200,45,4500,45,4500,45,4500,1,99.0,1,1,9,South Carolina,South Carolina,Farm laborers
1900,190002,14801,100.0,1900000148011,32,1,220100700,1,4,100.0,1,2,1,3,301,1,3,6,2,200,1,100,1,100,1,100,1,99.0,0,999,0,Alabama,Alabama,Not in labor force / missing
1900,190002,6795201,100.0,1900067952011,32,28,82212810102,1,3,100.0,1,1,0,3,301,1,10,6,2,200,28,2800,1,100,1,100,1,99.0,1,999,0,Mississippi,Mississippi,Not in labor force / missing
1900,190002,9027904,101.0,1900090279041,12,36,111113606102,1,3,101.0,3,0,0,12,1202,1,30,6,2,200,51,5100,51,5100,51,5100,1,99.0,4,32,11,New York,Virginia,
1900,190002,1485630,100.0,1900014856301,31,13,17811300903,4,1,100.0,1,0,0,12,1217,2,23,6,2,200,13,1300,13,1300,13,1300,1,99.0,4,46,11,Illinois,Illinois,
1900,190002,13235001,100.0,1900132350011,33,48,162424811300,1,2,100.0,1,1,0,3,301,1,24,6,2,200,5,500,5,500,5,500,1,99.0,4,18,19,Texas,Arkansas,
1900,190002,10307401,100.0,1900103074011,21,39,127113905302,1,1,100.0,1,0,0,1,101,2,66,5,2,200,51,5100,51,5100,51,5100,1,99.0,3,999,0,Ohio,Virginia,Not in labor force / missing
1900,190002,4822801,100.0,1900048228011,33,22,58112209702,1,5,100.0,1,2,1,3,301,1,10,6,2,200,22,2200,22,2200,22,2200,1,99.0,1,1,9,Louisiana,Louisiana,Farm laborers
1900,190002,12484101,100.0,1900124841011,31,45,152614503501,1,2,100.0,1,1,0,3,301,2,23,6,2,200,45,4500,45,4500,45,4500,1,99.0,4,1,9,South Carolina,South Carolina,Farm laborers
1900,190002,4768201,101.0,1900047682011,33,22,57512207101,1,1,101.0,1,0,0,1,101,2,40,2,2,200,22,2200,22,2200,22,2200,1,99.0,1,40,4,Louisiana,Louisiana,Cook
1900,190002,1711601,100.0,1900017116011,31,13,20611315902,1,3,100.0,1,1,0,3,301,2,19,6,2,200,13,1300,13,1300,13,1300,1,99.0,1,1,9,Illinois,Illinois,Farm laborers
1900,190002,12534501,101.0,1900125345011,31,45,153224505700,1,5,101.0,1,2,1,3,301,2,5,6,2,200,45,4500,45,4500,45,4500,1,99.0,0,999,0,South Carolina,South Carolina,Not in labor force / missing
1900,190002,4558801,100.0,1900045588011,32,21,55112121302,1,5,100.0,1,2,1,3,301,2,14,6,2,200,21,2100,21,2100,21,2100,1,99.0,1,999,0,Massachusetts,Massachusetts,Not in labor force / missing
1900,190002,4817001,100.0,1900048170011,33,22,58022209501,1,1,100.0,1,0,0,1,101,1,57,1,2,200,22,2200,51,5100,29,2900,1,99.0,1,1,9,Louisiana,Louisiana,Farm laborers
1900,190002,280901,100.0,1900002809011,32,1,3420110102,1,6,100.0,1,2,1,3,301,2,7,6,2,200,1,100,1,100,1,100,1,99.0,0,999,0,Alabama,Alabama,Not in labor force / missing
1900,190002,1720401,101.0,1900017204011,31,13,20711316301,1,1,101.0,1,0,0,1,101,1,26,1,2,200,13,1300,13,1300,13,1300,1,99.0,4,5,14,Illinois,Illinois,Laborers (not farm)
1900,190002,648601,100.0,1900006486011,33,5,8010514702,1,2,100.0,1,0,0,2,201,2,55,1,2,200,5,500,28,2800,28,2800,1,99.0,1,40,4,Arkansas,Arkansas,Cook
1900,190002,10401,101.0,1900000104011,32,1,210100501,1,6,101.0,1,2,1,3,301,1,12,6,2,200,1,100,1,100,13,1300,1,99.0,1,1,9,Alabama,Alabama,Farm laborers
1900,190002,13679201,100.0,1900136792011,33,48,168014849301,1,5,100.0,1,2,1,3,301,1,12,6,2,200,48,4800,48,4800,47,4700,2,3.0,4,304,0,Texas,Texas,No occupation reported / retired
1900,190002,4652001,101.0,1900046520011,33,22,56212202702,4,3,101.0,1,2,1,3,301,2,6,6,2,200,22,2200,22,2200,37,3700,1,99.0,0,999,0,Louisiana,Louisiana,Not in labor force / missing
1900,190002,11957201,101.0,1900119572011,12,42,146114210102,2,5,101.0,3,0,0,12,1202,2,8,6,2,200,42,4200,34,3400,34,3400,1,99.0,0,999,0,Pennsylvania,Pennsylvania,Not in labor force / missing
1900,190002,9803605,100.0,1900098036051,31,37,120913713101,3,1,100.0,1,0,0,13,1301,1,27,6,2,200,37,3700,37,3700,37,3700,1,99.0,1,1,9,North Carolina,North Carolina,Farm laborers
1900,190002,128001,101.0,1900001280011,32,1,1620105701,1,2,101.0,1,0,0,2,201,2,30,1,2,200,1,100,51,5100,51,5100,1,99.0,1,999,0,Alabama,Alabama,Not in labor force / missing
1900,190002,1347501,100.0,1900013475011,31,11,16221100100,1,2,100.0,1,0,0,2,201,2,52,1,2,200,51,5100,51,5100,51,5100,1,99.0,4,999,0,,Virginia,Not in labor force / missing
1900,190002,6987101,101.0,1900069871011,22,29,84422902701,1,1,101.0,1,0,0,1,101,2,47,4,2,200,29,2900,21,2100,29,2900,1,99.0,1,29,16,Missouri,Missouri,Other laborers
1900,190002,12461801,100.0,1900124618011,31,45,152314502501,1,2,100.0,1,0,0,2,201,2,28,1,2,200,45,4500,45,4500,45,4500,1,99.0,1,999,0,South Carolina,South Carolina,Not in labor force / missing
1900,190002,9700901,100.0,1900097009011,31,37,119613707100,1,2,100.0,1,0,0,2,201,2,50,1,2,200,37,3700,37,3700,37,3700,1,99.0,3,999,0,North Carolina,North Carolina,Not in labor force / missing
1900,190002,13447301,101.0,1900134473011,33,48,165114825702,1,8,101.0,1,2,1,3,301,2,6,6,2,200,48,4800,48,4800,51,5100,1,99.0,0,999,0,Texas,Texas,Not in labor force / missing
1900,190002,1418201,100.0,1900014182011,31,12,17111206301,1,3,100.0,1,0,0,7,701,2,55,5,2,200,12,1200,12,1200,12,1200,1,99.0,1,1,9,Georgia,Georgia,Farm laborers
1900,190002,9761601,101.0,1900097616011,31,37,120413711102,1,4,101.0,1,2,1,3,301,1,15,6,2,200,37,3700,37,3700,51,5100,2,1.0,4,1,9,North Carolina,North Carolina,Farm laborers
1900,190002,4687002,100.0,1900046870021,33,22,56612204701,1,1,100.0,1,0,0,1,101,1,22,1,2,200,22,2200,22,2200,22,2200,1,99.0,1,39,20,Louisiana,Louisiana,Porters and janitors
1900,190002,239601,100.0,1900002396011,32,1,2920109102,1,4,100.0,1,2,1,3,301,1,0,6,2,200,1,100,1,100,1,100,1,99.0,0,999,0,Alabama,Alabama,Not in labor force / missing
1900,190002,633101,100.0,1900006331011,33,5,7810513900,1,6,100.0,1,2,1,3,301,2,9,6,2,200,22,2200,5,500,1,100,1,99.0,0,999,0,Arkansas,Louisiana,Not in labor force / missing
1900,190002,4281601,101.0,1900042816011,32,21,51722105900,1,2,101.0,1,0,0,2,201,2,40,1,2,200,21,2100,21,2100,21,2100,1,99.0,3,999,0,Massachusetts,Massachusetts,Not in labor force / missing
1900,190002,12571001,100.0,1900125710011,31,45,153714507301,1,5,100.0,1,0,1,3,301,2,9,6,2,200,45,4500,47,4700,45,4500,1,99.0,0,999,0,South Carolina,South Carolina,Not in labor force / missing
1900,190002,463101,100.0,1900004631011,33,5,5740504303,1,6,100.0,1,2,1,3,301,2,17,6,2,200,5,500,5,500,5,500,1,99.0,4,1,9,Arkansas,Arkansas,Farm laborers
1900,190002,1509301,100.0,1900015093011,31,13,18121302701,1,2,100.0,1,0,0,2,201,2,40,1,2,200,13,1300,13,1300,13,1300,1,99.0,1,999,0,Illinois,Illinois,Not in labor force / missing
1900,190002,5171001,100.0,1900051710011,31,24,62122401700,1,4,100.0,2,0,0,12,1202,2,9,6,2,200,24,2400,24,2400,24,2400,1,99.0,0,999,0,Maryland,Maryland,Not in labor force / missing
1900,190002,6722201,101.0,1900067222011,32,28,81232806302,1,2,101.0,2,0,0,12,1202,1,60,2,2,200,28,2800,28,2800,28,2800,1,99.0,1,1,9,Mississippi,Mississippi,Farm laborers
1900,190002,12609801,100.0,1900126098011,31,45,154224508500,1,1,100.0,1,0,0,1,101,1,51,1,2,200,45,4500,45,4500,45,4500,1,99.0,1,5,14,South Carolina,South Carolina,Laborers (not farm)
1900,190002,6737701,100.0,1900067377011,32,28,81512807500,1,1,100.0,1,0,0,1,101,1,24,1,2,200,28,2800,28,2800,1,100,1,99.0,4,89,18,Mississippi,Mississippi,
1900,190002,1490201,100.0,1900014902011,31,13,17911301502,1,3,100.0,1,2,1,3,301,1,19,6,2,200,13,1300,13,1300,13,1300,1,99.0,1,1,9,Illinois,Illinois,Farm laborers
1900,190002,1756201,101.0,1900017562011,31,13,21111319901,1,2,101.0,1,0,0,2,201,2,50,1,2,200,13,1300,13,1300,13,1300,1,99.0,1,999,0,Illinois,Illinois,Not in labor force / missing
1900,190002,13371102,101.0,1900133711021,33,48,164214820101,1,1,101.0,1,0,0,1,101,1,19,1,2,200,48,4800,48,4800,48,4800,1,99.0,3,39,20,Texas,Texas,Porters and janitors
1900,190002,6727301,101.0,1900067273011,32,28,81322806900,1,1,101.0,1,5,0,1,101,1,47,1,2,200,28,2800,28,2800,28,2800,1,99.0,4,5,14,Mississippi,Mississippi,Laborers (not farm)
1900,190002,4743201,101.0,1900047432011,33,22,57222207100,1,4,101.0,1,2,1,3,301,2,5,6,2,200,22,2200,22,2200,22,2200,1,99.0,0,999,0,Louisiana,Louisiana,Not in labor force / missing
1900,190002,1519801,100.0,1900015198011,31,13,18221303300,1,3,100.0,1,2,1,3,301,1,14,6,2,200,13,1300,13,1300,13,1300,1,99.0,4,1,9,Illinois,Illinois,Farm laborers
1900,190002,13160401,100.0,1900131604011,33,48,161324803701,1,4,100.0,1,2,1,3,301,1,12,6,2,200,48,4800,48,4800,48,4800,2,3.0,4,1,9,Texas,Texas,Farm laborers
1900,190002,9789101,101.0,1900097891011,31,37,120733712501,1,5,101.0,1,2,1,3,301,2,7,6,2,200,37,3700,37,3700,37,3700,1,99.0,0,999,0,North Carolina,North Carolina,Not in labor force / missing
1900,190002,12785301,100.0,1900127853011,32,47,156524703702,1,3,100.0,1,2,1,3,303,2,15,6,2,200,47,4700,47,4700,47,4700,2,3.0,4,304,0,Tennessee,Tennessee,No occupation reported / retired
1900,190002,6909001,100.0,1900069090011,32,28,83512816301,2,8,100.0,4,0,0,12,1219,2,11,6,2,200,28,2800,28,2800,28,2800,2,5.0,3,1,9,Mississippi,Mississippi,Farm laborers
1900,190002,619801,100.0,1900006198011,33,5,7610513302,1,2,100.0,1,0,0,2,201,2,32,1,2,200,45,4500,45,4500,45,4500,1,99.0,4,20,7,Arkansas,South Carolina,
1900,190002,341301,100.0,1900003413011,32,1,4120112302,1,3,100.0,1,0,0,10,1031,2,28,6,2,200,1,100,1,100,1,100,1,99.0,4,999,0,Alabama,Alabama,Not in labor force / missing
1900,190002,1723301,100.0,1900017233011,31,13,20721316702,1,9,100.0,1,1,0,3,301,1,4,6,2,200,13,1300,13,1300,13,1300,1,99.0,0,999,0,Illinois,Illinois,Not in labor force / missing
1900,190002,54801,100.0,1900000548011,32,1,720102101,1,4,100.0,1,1,0,3,301,2,11,6,2,200,1,100,1,100,1,100,1,99.0,1,999,0,Alabama,Alabama,Not in labor force / missing
1900,190002,4628801,100.0,1900046288011,33,22,55922201702,1,5,100.0,1,2,1,3,301,2,5,6,2,200,22,2200,22,2200,22,2200,1,99.0,0,999,0,Louisiana,Louisiana,Not in labor force / missing
1900,190002,4557901,100.0,1900045579011,32,21,55112121302,1,6,100.0,1,2,1,3,301,1,12,6,2,200,47,4700,47,4700,47,4700,2,3.0,1,1,9,Massachusetts,Tennessee,Farm laborers
1900,190002,7881401,100.0,1900078814011,12,34,95313400100,1,4,100.0,1,2,1,3,301,2,0,6,2,200,34,3400,24,2400,24,2400,1,99.0,0,999,0,New Jersey,New Jersey,Not in labor force / missing
1900,190002,67801,100.0,1900000678011,32,1,910102902,1,5,100.0,1,1,0,3,301,2,1,6,2,200,48,4800,13,1300,13,1300,1,99.0,0,999,0,Alabama,Texas,Not in labor force / missing
1900,190002,13253501,100.0,1900132535011,33,48,162724812100,1,2,100.0,1,0,0,2,201,2,23,1,2,200,48,4800,1,100,26,2600,1,99.0,4,999,0,Texas,Texas,Not in labor force / missing
1900,190002,218601,101.0,1900002186011,32,1,2710108502,1,12,101.0,1,0,0,9,901,1,2,6,2,200,1,100,1,100,1,100,1,99.0,0,999,0,Alabama,Alabama,Not in labor force / missing
1900,190002,10549601,100.0,1900105496011,21,39,130023909900,1,2,100.0,1,0,0,2,201,2,55,1,2,200,51,5100,51,5100,51,5100,1,99.0,1,999,0,Ohio,Virginia,Not in labor force / missing
1900,190002,633601,100.0,1900006336011,33,5,7810513901,1,3,100.0,1,2,1,3,301,1,0,6,2,200,5,500,5,500,5,500,1,99.0,0,999,0,Arkansas,Arkansas,Not in labor force / missing
1900,190002,12522101,100.0,1900125221011,31,45,153114504900,1,2,100.0,1,0,0,7,701,1,20,6,2,200,45,4500,45,4500,45,4500,1,99.0,3,1,20,South Carolina,South Carolina,Farm laborers
1900,190002,1379301,101.0,1900013793011,31,12,16711202301,1,8,101.0,1,2,1,3,301,2,7,6,2,200,12,1200,13,1300,12,1200,2,2.0,0,999,0,Georgia,Georgia,Not in labor force / missing
1900,190002,12826102,101.0,1900128261021,32,47,157124705501,1,1,101.0,1,0,0,1,101,1,75,1,2,200,47,4700,47,4700,47,4700,1,99.0,1,29,6,Tennessee,Tennessee,Other laborers
1900,190002,1528001,101.0,1900015280011,31,13,18321303901,1,2,101.0,1,0,0,2,201,2,80,1,2,200,45,4500,45,4500,45,4500,1,99.0,1,999,0,Illinois,South Carolina,Not in labor force / missing
1900,190002,49101,100.0,1900000491011,32,1,620101900,1,2,100.0,1,0,0,2,201,2,25,1,2,200,1,100,1,100,1,100,1,99.0,1,999,0,Alabama,Alabama,Not in labor force / missing
1900,190002,268501,100.0,1900002685011,32,1,3320110100,1,1,100.0,1,0,0,1,101,1,28,1,2,200,1,100,1,100,1,100,1,99.0,4,75,20,Alabama,Alabama,Nurse / midwife
1900,190002,5217601,100.0,1900052176011,31,24,62712403701,1,7,100.0,1,0,1,3,301,2,33,6,2,200,24,2400,24,2400,24,2400,1,99.0,4,999,0,Maryland,Maryland,Not in labor force / missing
1900,190002,4394602,100.0,1900043946021,32,21,53122111101,1,3,100.0,1,2,1,3,301,1,2,6,2,200,21,2100,21,2100,21,2100,1,99.0,0,999,0,Massachusetts,Massachusetts,Not in labor force / missing
1900,190002,13629301,100.0,1900136293011,33,48,167314845302,1,9,100.0,1,2,1,3,301,1,17,6,2,200,48,4800,37,3700,48,4800,1,99.0,4,999,0,Texas,Texas,Not in labor force / missing
1900,190002,11484401,101.0,1900114844011,12,42,140614204502,1,1,101.0,1,0,0,1,101,2,25,5,2,200,10,1000,10,1000,10,1000,1,99.0,1,40,4,Pennsylvania,,Cook
1900,190002,1857101,100.0,1900018571011,31,13,22311326901,1,2,100.0,1,0,0,2,201,2,39,1,2,200,13,1300,13,1300,13,1300,1,99.0,4,999,0,Illinois,Illinois,Not in labor force / missing
1900,190002,1375201,100.0,1900013752011,31,12,16611201702,1,3,100.0,1,2,1,3,301,1,27,6,2,200,12,1200,13,1300,12,1200,1,99.0,4,39,20,Georgia,Georgia,Porters and janitors
1900,190002,12417201,100.0,1900124172011,31,45,151824501300,1,3,100.0,1,2,1,3,301,1,13,6,2,200,45,4500,13,1300,45,4500,1,99.0,3,304,0,South Carolina,South Carolina,No occupation reported / retired
1900,190002,4482001,100.0,1900044820011,32,21,54222115501,1,1,100.0,1,0,0,1,101,1,43,1,2,200,21,2100,21,2100,21,2100,1,99.0,1,5,14,Massachusetts,Massachusetts,Laborers (not farm)
1900,190002,13668401,100.0,1900136684011,33,48,167824848100,1,4,100.0,1,2,1,3,301,2,3,6,2,200,48,4800,48,4800,48,4800,1,99.0,0,999,0,Texas,Texas,Not in labor force / missing
1900,190002,12537401,100.0,1900125374011,31,45,153314505702,1,5,100.0,1,2,1,3,301,1,2,6,2,200,45,4500,45,4500,45,4500,1,99.0,0,999,0,South Carolina,South Carolina,Not in labor force / missing
1900,190002,11904301,100.0,1900119043011,12,42,145524210100,1,3,100.0,1,2,1,3,301,1,14,6,2,200,51,5100,51,5100,37,3700,1,99.0,4,43,15,Pennsylvania,Virginia,
1900,190002,14929601,100.0,1900149296011,33,40,185024090500,1,5,100.0,1,2,1,3,301,2,14,6,2,200,40,4010,5,500,28,2800,2,5.0,4,304,0,Oklahoma,Oklahoma,No occupation reported / retired
1900,190002,14067101,101.0,1900140671011,31,51,172825117300,1,9,101.0,1,0,0,9,901,1,2,6,2,200,51,5100,51,5100,51,5100,1,99.0,0,999,0,Virginia,Virginia,Not in labor force / missing
1900,190002,13476701,100.0,1900134767011,33,48,165514829301,1,13,100.0,2,0,12,12,1202,2,16,6,2,200,48,4800,48,4800,47,4700,1,99.0,4,1,9,Texas,Texas,Farm laborers
1900,190002,6758601,100.0,1900067586011,32,28,81722808500,1,1,100.0,1,0,0,1,101,1,45,5,2,200,28,2800,28,2800,28,2800,1,99.0,1,5,14,Mississippi,Mississippi,Laborers (not farm)
1900,190002,4608501,100.0,1900046085011,33,22,55712200501,1,8,100.0,1,1,0,3,301,2,18,2,2,200,22,2200,22,2200,22,2200,1,99.0,1,1,9,Louisiana,Louisiana,Farm laborers
1900,190002,360201,100.0,1900003602011,32,1,4320113101,1,3,100.0,1,1,0,3,301,2,9,6,2,200,1,100,1,100,1,100,1,99.0,0,999,0,Alabama,Alabama,Not in labor force / missing
1900,190002,14032701,100.0,1900140327011,31,51,172325114903,1,5,100.0,3,0,0,12,1203,1,20,6,2,200,51,5100,51,5100,51,5100,1,99.0,1,1,9,Virginia,Virginia,Farm laborers
1900,190002,13579501,100.0,1900135795011,33,48,166714840102,1,3,100.0,1,2,1,3,301,1,11,6,2,200,22,2200,22,2200,22,2200,2,4.0,3,1,9,Texas,Louisiana,Farm laborers
1900,190002,9700001,100.0,1900097000011,31,37,119613707100,1,2,100.0,2,0,0,12,1202,1,22,2,2,200,37,3700,37,3700,37,3700,1,99.0,4,207,24,North Carolina,North Carolina,Blacksmiths
1900,190002,1563301,101.0,1900015633011,31,13,18811306100,1,3,101.0,1,2,1,3,301,2,2,6,2,200,13,1300,13,1300,13,1300,1,99.0,0,999,0,Illinois,Illinois,Not in labor force / missing
1900,190002,6640501,100.0,1900066405011,32,28,80322801701,1,4,100.0,2,3,0,12,1202,1,3,6,2,200,28,2800,28,2800,28,2800,1,99.0,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1900,190002,12421801,100.0,1900124218011,31,45,151824501301,1,1,100.0,1,0,0,1,101,1,86,1,2,200,45,4500,45,4500,45,4500,1,99.0,3,5,14,South Carolina,South Carolina,Laborers (not farm)
1900,190002,4639001,100.0,1900046390011,33,22,56022201900,1,3,100.0,1,2,1,3,301,2,11,6,2,200,22,2200,22,2200,22,2200,2,4.0,3,304,0,Louisiana,Louisiana,No occupation reported / retired
1900,190002,7378101,100.0,1900073781011,22,29,89022951002,1,1,100.0,1,0,0,1,101,1,34,6,2,200,37,3700,37,3700,37,3700,1,99.0,4,71,25,Missouri,North Carolina,
1900,190002,12444701,101.0,1900124447011,31,45,152124501901,1,5,101.0,1,2,1,3,301,1,13,6,2,200,45,4500,45,4500,45,4500,1,99.0,1,1,9,South Carolina,South Carolina,Farm laborers
1900,190002,364001,100.0,1900003640011,32,1,4420113100,1,1,100.0,1,0,0,1,101,1,55,1,2,200,1,100,1,100,1,100,1,99.0,1,1,9,Alabama,Alabama,Farm laborers
1900,190002,9576401,100.0,1900095764011,31,37,118013700100,1,3,100.0,1,2,1,3,301,2,20,6,2,200,37,3700,37,3700,37,3700,1,99.0,4,999,0,North Carolina,North Carolina,Not in labor force / missing
1900,190002,1477801,101.0,1900014778011,31,12,17721213301,1,2,101.0,1,1,0,3,301,1,4,6,2,200,12,1200,12,1200,12,1200,1,99.0,0,999,0,Georgia,Georgia,Not in labor force / missing
1900,190002,3148101,100.0,1900031481011,21,18,38811809701,1,2,100.0,1,0,0,2,201,2,39,1,2,200,21,2100,21,2100,21,2100,1,99.0,1,999,0,,Massachusetts,Not in labor force / missing
1900,190002,1641301,100.0,1900016413011,31,13,19721312101,1,1,100.0,1,0,0,1,101,1,34,1,2,200,13,1300,13,1300,13,1300,1,99.0,4,39,20,Illinois,Illinois,Porters and janitors
1900,190002,461301,100.0,1900004613011,33,5,5730504102,1,6,100.0,1,2,1,3,301,2,3,6,2,200,5,500,28,2800,28,2800,1,99.0,0,999,0,Arkansas,Arkansas,Not in labor force / missing
1900,190002,6649501,100.0,1900066495011,32,28,80422802300,1,2,100.0,1,1,0,3,301,1,19,6,2,200,28,2800,28,2800,1,100,1,99.0,4,1,9,Mississippi,Mississippi,Farm laborers
